,Url,Name,Price,Reviews,Rating
57,https://www.amazon.in/Half-Moon-Waterproof-Laptop-Backpack/dp/B09QM9N1B3/ref=sr_1_46?crid=2M096C61O4MLT&keywords=bags&qid=1679502566&sprefix=ba%2Caps%2C283&sr=8-46,Half Moon 30L Waterproof 15.6 inch Laptop Office School College Bag Backpack for Men Women Boys & Girls,589,(361),3.6
58,https://www.amazon.in/AirCase-C34-Laptop-Backpack-Women/dp/B07QN4KXWG/ref=sr_1_47?crid=2M096C61O4MLT&keywords=bags&qid=1679502566&sprefix=ba%2Caps%2C283&sr=8-47,"AirCase Laptop Bag Backpack Case Pouch for Laptop Backpack for Men & Women,Premium Vegan Leather",929-999,(753),3.9
59,https://www.amazon.in/TRUE-HUMAN-Anti-Theft-charging-combination/dp/B09H7PK5ML/ref=sr_1_48?crid=2M096C61O4MLT&keywords=bags&qid=1679502566&sprefix=ba%2Caps%2C283&sr=8-48,TRUE HUMAN® Anti-Theft backpack with USB charging port and combination Number lock Laptop bag/office bag/travel bag for men and women,699,"(1,701)",3.8
60,https://www.amazon.in/HEROZ-Backpack-Resistant-Computer-17-3-inch/dp/B083N53TWB/ref=sr_1_49?crid=2M096C61O4MLT&keywords=bags&qid=1679502566&sprefix=ba%2Caps%2C283&sr=8-49,HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- All) (Grey & Red),"1,439","(3,718)",4.1
61,https://www.amazon.in/Aristocrat-Zeal-Unisex-Grey-Laptop/dp/B0B5YHC1W5/ref=sr_1_50?crid=2M096C61O4MLT&keywords=bags&qid=1679502566&sprefix=ba%2Caps%2C283&sr=8-50,Aristrocrat Unisex Laptop Bag Grey,799,(18),4.4
62,https://www.amazon.in/American-Tourister-AMT-SCH-BAG01/dp/B07CJCFNZG/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1679502566&sprefix=ba%2Caps%2C283&sr=8-51,American Tourister Casual Backpack,"1,139-1,249","(14,484)",4.1
63,https://www.amazon.in/Casual-Backpack-Charging-Laptop-Compartment/dp/B07J46KLFP/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1679502566&sprefix=ba%2Caps%2C283&sr=8-52,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",489,"(9,945)",3.9
64,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NzI4Njk0MDc3NDk0ODMyOjE2Nzk1MDI1NjY6c3BfYnRmOjIwMTExODI1MjI3Mzk4OjowOjo&url=%2FGenie-Glitter-Backpack-Women-compartments%2Fdp%2FB097JHQH13%2Fref%3Dsr_1_53_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502566%26sprefix%3Dba%252Caps%252C283%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Genie Glitter Backpack for Women - 3 compartments, Laptop Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.","1,099",(393),4.3
65,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NzI4Njk0MDc3NDk0ODMyOjE2Nzk1MDI1NjY6c3BfYnRmOjIwMTAzOTY5MjQ1NTk4OjowOjo&url=%2FVertical-Polyester-Backpack-8903496163575-33X16X47%2Fdp%2FB09FGH5JFP%2Fref%3Dsr_1_54_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502566%26sprefix%3Dba%252Caps%252C283%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,The Vertical Unisex 25 Ltrs Laptop Backpack (Up to 14 Inch) With 2 Compartments,700,(22),3.7
66,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTg3MjQ1MDA5MTI4ODk3OjE2Nzk1MDI1NzQ6c3BfYXRmX25leHQ6MjAwMzEzMDc1NzYwOTg6OjA6Og&url=%2FHEROZ-Hammer-Durable-Travel-Laptop%2Fdp%2FB07MGDGZR3%2Fref%3Dsr_1_49_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502574%26sprefix%3Dba%252Caps%252C283%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (Grey & Red),"1,349","(7,738)",4.3
67,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTg3MjQ1MDA5MTI4ODk3OjE2Nzk1MDI1NzQ6c3BfYXRmX25leHQ6MjAxMDU0NTE4NTE0OTg6OjA6Og&url=%2Fuppercase-Professional-resistant-sustainable-Anti-theft%2Fdp%2FB0BR179L65%2Fref%3Dsr_1_50_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502574%26sprefix%3Dba%252Caps%252C283%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty","1,900",(23),4.9
68,https://www.amazon.in/Hilfiger-Joshua-Backpack-TH-JOSHUALAP01/dp/B07N8GRWTZ/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1679502574&sprefix=ba%2Caps%2C283&sr=8-51,Tommy Hilfiger Joshua 15 inch 21 Ltrs Light Grey Laptop Backpack (TH/JOSHUALAP07),"2,239",(402),3.9
69,https://www.amazon.in/Storage-Disposable-Freezer-Feeding-Transparent/dp/B099ZVTNCP/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1679502574&sprefix=ba%2Caps%2C283&sr=8-52,"Luv Lap Baby Breast Milk Storage Bags (Pack of 50), BPA Free Disposable Milk Freezer Bags for Breast Feeding, Transparent",569,(563),4.4
70,https://www.amazon.in/TRAWOC-Backpack-Trekking-Rucksack-Warranty/dp/B0847PGZZM/ref=sr_1_53?crid=2M096C61O4MLT&keywords=bags&qid=1679502574&sprefix=ba%2Caps%2C283&sr=8-53,TRAWOC 80L Travel Backpack for Men & Women Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack,"2,380","(6,936)",4.4
71,https://www.amazon.in/Martucci-Waterproof-Backpack-College-Business/dp/B0BNSXJ2MY/ref=sr_1_54?crid=2M096C61O4MLT&keywords=bags&qid=1679502574&sprefix=ba%2Caps%2C283&sr=8-54,Martucci 17 inch 35L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack(Black),587,(20),3.5
72,https://www.amazon.in/Backpack-Business-Backpacks-Charging-Resistant/dp/B094DGX84G/ref=sr_1_55?crid=2M096C61O4MLT&keywords=bags&qid=1679502574&sprefix=ba%2Caps%2C283&sr=8-55,"FUR JADEN Travel Laptop Backpack, Business Backpacks with USB Charging Port, Water Resistant College School Computer Bag for Men & Women Fits Under 15.6 inch Laptop and Notebook",989,(347),4.4
73,https://www.amazon.in/Nivia-Deflate-5180BK-Polyester-Round/dp/B07222KX3S/ref=sr_1_56?crid=2M096C61O4MLT&keywords=bags&qid=1679502574&sprefix=ba%2Caps%2C283&sr=8-56,NIVIA Deflate Round 01 Polyester Gym Bag/Unisex Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Carry Gym Accessories/Fitness Bag/Sports &Travel Bag/Gym kit Bag,449,"(7,282)",4.2
74,https://www.amazon.in/DZert-Kids-Grey-School-Years/dp/B07QD1M3R9/ref=sr_1_57?crid=2M096C61O4MLT&keywords=bags&qid=1679502574&sprefix=ba%2Caps%2C283&sr=8-57,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),219-394,"(3,007)",3.7
75,https://www.amazon.in/Dell-Pro-Slim-Backpack-15/dp/B07PMQTB6T/ref=sr_1_58?crid=2M096C61O4MLT&keywords=bags&qid=1679502574&sprefix=ba%2Caps%2C283&sr=8-58,"Dell Pro Slim Backpack 15 - PO1520PS - Fits Most laptops up to 38.1 cm (15 inches, Black)","1,599",(400),4.3
76,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTg3MjQ1MDA5MTI4ODk3OjE2Nzk1MDI1NzQ6c3BfbXRmOjIwMDE1OTQ2MzU1Mzk4OjowOjo&url=%2FLunars-Laptop-Office-Water-Resistant%2Fdp%2FB09MF6RY9J%2Fref%3Dsr_1_59_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502574%26sprefix%3Dba%252Caps%252C283%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Lunar's 45 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,899,(128),3.9
77,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTg3MjQ1MDA5MTI4ODk3OjE2Nzk1MDI1NzQ6c3BfbXRmOjIwMTEwNDk0MDA4Nzk4OjowOjo&url=%2FClownfish-Polyester-Scholar-Multipurpose-Toiletry%2Fdp%2FB0BPMGXSNC%2Fref%3Dsr_1_60_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502574%26sprefix%3Dba%252Caps%252C283%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,The Clownfish Combo of Algo Series Polyester 15.6 inch Laptop Sleeve & Scholar Series Multipurpose Polyester Travel Pouch Pencil Case Toiletry Bag (Blue),749,,
78,https://www.amazon.in/Motherly-Diaper-Travel-Basic-Black/dp/B07QXSNDKN/ref=sr_1_61?crid=2M096C61O4MLT&keywords=bags&qid=1679502574&sprefix=ba%2Caps%2C283&sr=8-61,motherly Diaper Bags for Mom Travel Basic Edition (Black),"1,536","(2,335)",4.5
79,https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07NJRPJ6Q/ref=sr_1_62?crid=2M096C61O4MLT&keywords=bags&qid=1679502574&sprefix=ba%2Caps%2C283&sr=8-62,Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Black),498,"(12,356)",4.3
80,https://www.amazon.in/Fur-Jaden-Rucksack-Backpack-BM43_Blue/dp/B07PS38XSP/ref=sr_1_63?crid=2M096C61O4MLT&keywords=bags&qid=1679502574&sprefix=ba%2Caps%2C283&sr=8-63,Fur Jaden Hiking Camping Rucksack Casual 10 Ltrs Blue Casual Backpack,269,"(7,545)",3.6
81,https://www.amazon.in/Nivia-5227-Pulse-Junior-Others/dp/B08D7QG33Z/ref=sr_1_64?crid=2M096C61O4MLT&keywords=bags&qid=1679502574&sprefix=ba%2Caps%2C283&sr=8-64,"Nivia 5227 Pulse Junior Bag, Others (Orange) (Sky Blue)",294,(156),3.8
82,https://www.amazon.in/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y5S6C2P/ref=sr_1_65?crid=2M096C61O4MLT&keywords=bags&qid=1679502574&sprefix=ba%2Caps%2C283&sr=8-65,"Tabelito® Casual Laptop Bag 15.6inch (39.6 cm) , 25 LTR Office College School Bags Business Travel Backpack for Men Women Water Resistant Bags(BLACK)",549,"(1,599)",4.2
83,https://www.amazon.in/Puma-76855-teamGOAL-Backpack-Core/dp/B07XJPLL27/ref=sr_1_66?crid=2M096C61O4MLT&keywords=bags&qid=1679502574&sprefix=ba%2Caps%2C283&sr=8-66,Puma Unisex teamGOAL 23 Backpack Core Black X,939,"(2,626)",4.3
84,https://www.amazon.in/WILD-MODA-Womens-Shoulder-Turquoise/dp/B099PLT91X/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1679502574&sprefix=ba%2Caps%2C283&sr=8-67,"WILD MODA Women's Shoulder Bag, Set of 1",849,"(3,506)",4.3
85,https://www.amazon.in/BennettTM-Shoulder-Messenger-Repellent-Charcoal/dp/B09CV24TMK/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1679502574&sprefix=ba%2Caps%2C283&sr=8-68,Bennett™ Mystic Unisex Adult Men's Laptop Bag 15.6 inch Side Shoulder Briefcase Satchel Messenger Business Bags for Men & Women Front Pocket for Laptop Accessories - Black (6 Month Warranty),512,"(5,229)",4.0
86,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTg3MjQ1MDA5MTI4ODk3OjE2Nzk1MDI1NzQ6c3BfYnRmOjIwMDc4NzY3OTY0Nzk4OjowOjo&url=%2FStrabo-Laptop-Backpack-Office-College%2Fdp%2FB09SB4FKGH%2Fref%3Dsr_1_69_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502574%26sprefix%3Dba%252Caps%252C283%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"STRABO Oslo 37 L Nylon Black 15.6"" inch Laptop Backpack | Office, College, Travel Bag","1,359",(16),4.4
87,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNTg3MjQ1MDA5MTI4ODk3OjE2Nzk1MDI1NzQ6c3BfYnRmOjIwMTEwNDk0MDA5Mjk4OjowOjo&url=%2FClownfish-Polyester-Comfortable-Multipurpose-Toiletry%2Fdp%2FB0BPPC9W1N%2Fref%3Dsr_1_70_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502574%26sprefix%3Dba%252Caps%252C283%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,The Clownfish Combo of Rex Series Polyester 14 inch Laptop Sleeve with Comfortable Carry Handle & Scholar Series Multipurpose Polyester Travel Pouch Pencil Case Toiletry Bag (Brown),839,(1),3.0
88,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjc4OTM3OTU1NzU3MTc1OjE2Nzk1MDI1ODI6c3BfYXRmX25leHQ6MjAxMjQzNTAzMDIyOTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-resistant-sustainable%2Fdp%2FB0BWNCV31F%2Fref%3Dsr_1_65_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502582%26sprefix%3Dba%252Caps%252C283%26sr%3D8-65-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,600",(374),4.0
89,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjc4OTM3OTU1NzU3MTc1OjE2Nzk1MDI1ODI6c3BfYXRmX25leHQ6MjAwODA5NDY5ODAyOTg6OjA6Og&url=%2FPOLICE-ltrs-cms-backpack-PTO020008_1_black%2Fdp%2FB0B81YTTWS%2Fref%3Dsr_1_66_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502582%26sprefix%3Dba%252Caps%252C283%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"uppercase Medium 23 Ltrs Tall Boy (14.6 inch) Laptop Backpack 2500EBP1 3x more water resistant sustainable bag with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,700",(187),4.1
90,https://www.amazon.in/F-Gear-Enzo-Black-Blue-Waist-Bag/dp/B0862LXJYT/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1679502582&sprefix=ba%2Caps%2C283&sr=8-67,F Gear Enzo Sports Waist Bag (.Black Blue),200,"(1,114)",4.2
91,https://www.amazon.in/DZert-Fabric-Multicolour-Spiderman-Printed/dp/B07BNS3KNX/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1679502582&sprefix=ba%2Caps%2C283&sr=8-68,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),239,"(1,400)",3.8
92,https://www.amazon.in/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17225/dp/B075Y72PHZ/ref=sr_1_69?crid=2M096C61O4MLT&keywords=bags&qid=1679502582&sprefix=ba%2Caps%2C283&sr=8-69,Lenovo Casual Laptop Backpack B210 15.6-inch(39.6cm) Water Repellent Black,799,"(54,803)",4.2
93,https://www.amazon.in/Bagneeds-Synthetic-Leather-Briefcase-Messenger/dp/B0855F8174/ref=sr_1_70?crid=2M096C61O4MLT&keywords=bags&qid=1679502582&sprefix=ba%2Caps%2C283&sr=8-70,Bagneeds Men's Black Synthetic Leather Briefcase Best Laptop Messenger Bag Satchel for Men,664,"(3,861)",4.1
94,https://www.amazon.in/Martucci-Casual-Travelling-Laptop-Backpack/dp/B088B4P6ZW/ref=sr_1_71?crid=2M096C61O4MLT&keywords=bags&qid=1679502582&sprefix=ba%2Caps%2C283&sr=8-71,Martucci 15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack(Black),565,"(7,221)",3.9
95,https://www.amazon.in/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y3KCN32/ref=sr_1_72?crid=2M096C61O4MLT&keywords=bags&qid=1679502582&sprefix=ba%2Caps%2C283&sr=8-72,"Tabelito® Casual 15.6 Inch Laptop Bag (39.6cm), 25 LTR Water Repellent Backpack Laptop Apple/ Dell/ Lenovo/ Asus/ Hp/ Samsung/ Mi/ MacBook/ Ultrabook/ Thinkpad/ Ideapad/ Surfacepro Men Women (Blue)",549,"(1,599)",4.2
96,https://www.amazon.in/DEfANZO-Polyster-Weight-Backpack-Single/dp/B09NGRL75L/ref=sr_1_73?crid=2M096C61O4MLT&keywords=bags&qid=1679502582&sprefix=ba%2Caps%2C283&sr=8-73,D DEFANZO 30L HP Bags Polyster Black Light Weight Laptop Bag 30 ltrs Laptop Backpack for Upto 15.6 inch Laptop (Single Black),399,(13),4.2
97,https://www.amazon.in/TRUE-HUMAN-Anti-Theft-backpack-combination/dp/B09VCHV6T5/ref=sr_1_74?crid=2M096C61O4MLT&keywords=bags&qid=1679502582&sprefix=ba%2Caps%2C283&sr=8-74,"TRUE HUMAN Emperor Anti-Theft With Number Lock 32 Ltrs Backpack,Laptop bag (Black)",649,(700),3.7
98,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjc4OTM3OTU1NzU3MTc1OjE2Nzk1MDI1ODI6c3BfbXRmOjIwMDgwOTQ2OTc5Mzk4OjowOjo&url=%2Fuppercase-Backpack-1800EBP1-resistant-sustainable%2Fdp%2FB0B9T4YDPX%2Fref%3Dsr_1_75_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502582%26sprefix%3Dba%252Caps%252C283%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase Laptop Backpack Printed Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys & Girls(Pink)","1,200",(25),4.2
99,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjc4OTM3OTU1NzU3MTc1OjE2Nzk1MDI1ODI6c3BfbXRmOjIwMDgwOTQ2OTc5OTk4OjowOjo&url=%2Fuppercase-Medium-Laptop-Backpack-2100EBP1%2Fdp%2FB0B68Y7H6F%2Fref%3Dsr_1_76_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502582%26sprefix%3Dba%252Caps%252C283%26sr%3D8-76-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase 14 Ltrs Medium (14.6 inch) Laptop Backpack 2100EBP1 Roll Top Office - College 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,000",(126),4.2
100,https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4S4XF/ref=sr_1_77?crid=2M096C61O4MLT&keywords=bags&qid=1679502582&sprefix=ba%2Caps%2C283&sr=8-77,"American Tourister VALEX BLACK LAPTOP BACKPACK 28 Ltrs,Volume, LAPTOP COMPARTMENT, BOTTLE POCKET, FRONT ORGANIZER","1,299",(8),4.1
101,https://www.amazon.in/Bennett-15-6-inch-Repellent-Backpack-ben_cas_blue/dp/B09WZKB54G/ref=sr_1_78?crid=2M096C61O4MLT&keywords=bags&qid=1679502582&sprefix=ba%2Caps%2C283&sr=8-78,"Bennett Laptop Bag for Menं & Women 15.6 inch, 25 L Water Resistant Bag Laptop Apple/Dell/Lenovo/Asus/Hp/Samsung/Mi/MacBook/Ultrabook/Thinkpad/Ideapad/Surfacepro (Blue)",512,(439),4.0
102,https://www.amazon.in/HEROZ-Backpack-Resistant-Computer-17-3-inch/dp/B083N3DCTM/ref=sr_1_79?crid=2M096C61O4MLT&keywords=bags&qid=1679502582&sprefix=ba%2Caps%2C283&sr=8-79,HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- ALL) (Navy Blue),"1,439","(3,718)",4.1
103,https://www.amazon.in/VIP-Endura-Puller-Brown-Duffle/dp/B0B527KJQZ/ref=sr_1_80?crid=2M096C61O4MLT&keywords=bags&qid=1679502582&sprefix=ba%2Caps%2C283&sr=8-80,VIP Polypropylene 48 Cms Travel Bag(DFENDEBRN_Brown),899,(407),4.3
104,https://www.amazon.in/Police-Polyester-laptop-casual-backpack/dp/B09CQ5T3LN/ref=sr_1_81?crid=2M096C61O4MLT&keywords=bags&qid=1679502582&sprefix=ba%2Caps%2C283&sr=8-81,POLICE Backpack for Men Casual Laptop Bag Office/Travel/College 30 Ltr Hedge Polyester - Black,"1,399","(5,299)",4.1
105,https://www.amazon.in/Trajectory-Elegant-15-6-Laptop-Office/dp/B09RK6NCGC/ref=sr_1_82?crid=2M096C61O4MLT&keywords=bags&qid=1679502582&sprefix=ba%2Caps%2C283&sr=8-82,Trajectory 100% Vegan Leather 16 Inch Laptop Office Messenger bag for all laptop like Apple MacBook with 2 Years Warranty and Spacious Multiple Compartment with Expandable Bottom Used as Shoulder and Handbag for Men and Women,"1,399",(313),4.2
106,https://www.amazon.in/Heart-choice-bag-compartment-Waterproof/dp/B0BS99XDQC/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1679502582&sprefix=ba%2Caps%2C283&sr=8-83,"Heart choice stylish college school travel office bag, Casual laptop compartment ,Casual Backpack for Men Women Boys Girls Waterproof ( Bro khadi Blue )",499,(1),4.0
107,https://www.amazon.in/AmazonBasics-Casual-Backpack-Office-15-6-inch/dp/B09W4VMZ79/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1679502582&sprefix=ba%2Caps%2C283&sr=8-84,AmazonBasics - Casual Backpack/Office Bag/ for a 15.6-inch Laptop,709,(435),4.2
108,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjc4OTM3OTU1NzU3MTc1OjE2Nzk1MDI1ODI6c3BfYnRmOjIwMTEzNzg4MTc1Nzk4OjowOjo&url=%2FHEROZ-Hammer-Durable-Travel-Laptop%2Fdp%2FB07MCRFH6N%2Fref%3Dsr_1_85_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502582%26sprefix%3Dba%252Caps%252C283%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Grey & Navy Blue),"1,349","(7,738)",4.3
109,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMjc4OTM3OTU1NzU3MTc1OjE2Nzk1MDI1ODI6c3BfYnRmOjIwMDgwOTQ2OTc5MTk4OjowOjo&url=%2Fuppercase-Backpack-1600EBP1-repellent-sustainable%2Fdp%2FB0B5N9TY9C%2Fref%3Dsr_1_86_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502582%26sprefix%3Dba%252Caps%252C283%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Laptop Backpack 1600EBP Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls , 750 Days warranty","1,100",(171),4.2
110,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzUzODIyMzc5MjA0NjQzOjE2Nzk1MDI1OTE6c3BfYXRmX25leHQ6MjAxMDA4NTUwOTg1OTg6OjA6Og&url=%2FFur-Jaden-resistant-Backpack-BM100_Brown%2Fdp%2FB07P5X6NSN%2Fref%3Dsr_1_81_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502591%26sprefix%3Dba%252Caps%252C283%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,FUR JADEN Vegan Leather 30L 15.6 Inch Laptop Backpack for Men Women for Office Professionals and College Students,889,"(2,238)",4.2
111,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MzUzODIyMzc5MjA0NjQzOjE2Nzk1MDI1OTE6c3BfYXRmX25leHQ6MjAwODAyODgyMjU5OTg6OjA6Og&url=%2FClownfish-Resistant-Polyester-Trolley-Backpack%2Fdp%2FB0BFL7SVSM%2Fref%3Dsr_1_82_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679502591%26sprefix%3Dba%252Caps%252C283%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,The Clownfish Tramp 33 Litre Water Resistant Polyester Two Wheel Laptop Trolley Backpack (Black- Size 48 Cm),"5,699",(2),5.0
112,https://www.amazon.in/POLESTAR-Navyorg-Casual-bagpack-Backpack/dp/B0844R2GMK/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1679502591&sprefix=ba%2Caps%2C283&sr=8-83,"POLESTAR Space 34 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",549,"(6,129)",4.0
113,https://www.amazon.in/ADISA-Laptop-Backpack-College-z-Black/dp/B09TPY1G1W/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1679502591&sprefix=ba%2Caps%2C283&sr=8-84,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Black),499,(573),3.9
114,https://www.amazon.in/SACCI-MUCCI-Allamanda-Lightweight-SM1-10_magnolia/dp/B09TDNZ88Z/ref=sr_1_85?crid=2M096C61O4MLT&keywords=bags&qid=1679502591&sprefix=ba%2Caps%2C283&sr=8-85,"SACCI MUCCI Women's Rainbow Sling Bag, Handmade Bags for Females - 100% Vegan Leather and Coated Duck canvas Fabric, Lightweight and Durable",449,(659),4.2
115,https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPTT2HZY/ref=sr_1_86?crid=2M096C61O4MLT&keywords=bags&qid=1679502591&sprefix=ba%2Caps%2C283&sr=8-86,ADISA 35L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Navy),599,(36),3.9
